idade,genero,escolaridade,renda_anual,experiencia_profissional_anos,tipo_moradia,valor_emprestimo,finalidade_emprestimo,taxa_juros_emprestimo,percentual_renda_comprometida,historico_credito_anos,score_credito,inadimplencia_anterior,status_emprestimo
26,feminino,graduacao,58002.0,5,financiada,12000.0,consolidacao_dividas,9.07,0.21,5,635,nao,negado
24,masculino,graduacao,83889.0,0,aluguel,6554.0,saude,6.71,0.08,3,584,sim,negado
28,feminino,mestrado,181032.0,6,financiada,10000.0,educacao,10.5,0.06,10,631,nao,negado
24,masculino,tecnologo,90850.0,0,aluguel,2000.0,educacao,9.99,0.02,4,615,nao,negado
29,feminino,graduacao,87755.0,3,financiada,28424.0,empreendimento,14.17,0.32,10,534,sim,negado
32,masculino,tecnologo,84704.0,6,financiada,4503.0,pessoal,8.07,0.05,8,612,nao,negado
25,masculino,graduacao,52734.0,1,aluguel,10000.0,educacao,12.13,0.19,4,599,sim,negado
30,feminino,graduacao,41808.0,6,aluguel,1969.0,educacao,14.13,0.05,6,652,nao,negado
23,masculino,graduacao,74913.0,0,financiada,11200.0,consolidacao_dividas,7.56,0.15,4,665,nao,negado
25,masculino,mestrado,136599.0,4,financiada,17961.0,empreendimento,12.2,0.13,5,738,nao,negado
31,masculino,ensino_medio,124504.0,8,financiada,14868.0,educacao,10.87,0.12,7,545,sim,negado
26,masculino,graduacao,72324.0,1,aluguel,6000.0,pessoal,11.2,0.08,3,560,sim,negado
29,masculino,mestrado,152213.0,6,financiada,6226.0,empreendimento,9.69,0.04,8,669,sim,negado
23,feminino,mestrado,39446.0,0,financiada,9542.0,educacao,13.03,0.24,4,702,sim,negado
26,masculino,tecnologo,133098.0,6,financiada,8000.0,empreendimento,14.3,0.06,2,684,sim,negado
36,masculino,ensino_medio,78909.0,15,financiada,15000.0,saude,10.67,0.19,17,558,sim,negado
24,masculino,graduacao,55250.0,1,aluguel,9044.0,educacao,7.25,0.16,4,469,sim,negado
24,masculino,graduacao,55051.0,5,aluguel,4000.0,pessoal,11.6,0.07,2,587,sim,negado
24,masculino,tecnologo,59819.0,0,financiada,2416.0,reforma_residencial,7.31,0.04,5,645,sim,negado
23,masculino,tecnologo,51298.0,3,aluguel,8400.0,saude,14.3,0.16,5,605,sim,negado
24,feminino,tecnologo,75392.0,4,aluguel,10000.0,educacao,13.7,0.13,3,607,sim,negado
25,masculino,ensino_medio,52217.0,1,aluguel,12000.0,consolidacao_dividas,11.4,0.23,3,515,sim,negado
24,masculino,mestrado,72499.0,2,financiada,3000.0,consolidacao_dividas,7.92,0.04,4,696,sim,negado
25,masculino,mestrado,65834.0,1,financiada,10982.0,pessoal,5.64,0.17,3,586,sim,negado
25,masculino,ensino_medio,72872.0,2,financiada,7000.0,educacao,8.43,0.1,3,654,nao,negado
25,masculino,tecnologo,54844.0,1,financiada,10000.0,educacao,10.14,0.18,4,666,sim,negado
23,masculino,graduacao,47040.0,0,aluguel,1000.0,educacao,11.49,0.02,3,681,nao,negado
35,feminino,tecnologo,94498.0,11,financiada,10000.0,consolidacao_dividas,7.35,0.11,8,670,sim,negado
25,masculino,graduacao,241119.0,1,financiada,12000.0,empreendimento,12.68,0.05,2,643,sim,negado
24,masculino,graduacao,93616.0,0,financiada,3000.0,consolidacao_dividas,9.41,0.03,3,620,sim,negado
39,masculino,graduacao,47070.0,16,aluguel,3000.0,consolidacao_dividas,11.07,0.06,16,611,sim,negado
37,feminino,mestrado,46631.0,16,aluguel,6000.0,pessoal,13.26,0.13,17,697,nao,negado
24,feminino,ensino_medio,48805.0,3,aluguel,7000.0,educacao,11.34,0.14,2,649,nao,negado
25,masculino,tecnologo,120678.0,0,financiada,7000.0,empreendimento,6.73,0.06,3,629,sim,negado
34,masculino,tecnologo,151124.0,10,financiada,20000.0,consolidacao_dividas,11.13,0.13,11,681,nao,negado
26,feminino,ensino_medio,93411.0,7,financiada,22000.0,reforma_residencial,7.09,0.24,4,611,sim,negado
23,feminino,mestrado,44248.0,1,financiada,11068.0,educacao,6.89,0.25,3,664,nao,negado
28,masculino,ensino_medio,44019.0,1,propria,3258.0,pessoal,8.08,0.07,5,615,sim,negado
29,feminino,ensino_medio,91715.0,6,financiada,13094.0,educacao,10.2,0.14,8,664,nao,negado
25,feminino,ensino_medio,36830.0,4,aluguel,1638.0,pessoal,14.97,0.04,4,536,sim,negado
24,feminino,graduacao,107110.0,3,propria,5000.0,educacao,13.48,0.05,4,610,sim,negado
38,masculino,tecnologo,61116.0,20,financiada,10000.0,pessoal,11.01,0.16,15,651,nao,negado
30,feminino,ensino_medio,64393.0,6,aluguel,15000.0,pessoal,7.53,0.23,5,653,sim,negado
38,feminino,mestrado,63381.0,14,financiada,14000.0,empreendimento,11.19,0.22,12,679,nao,negado
24,masculino,ensino_medio,63328.0,1,aluguel,4800.0,educacao,10.43,0.08,2,634,sim,negado
23,feminino,ensino_medio,29861.0,1,aluguel,5000.0,consolidacao_dividas,10.11,0.17,4,441,sim,negado
25,feminino,tecnologo,72809.0,6,aluguel,8400.0,empreendimento,16.66,0.12,3,634,nao,negado
34,feminino,graduacao,82773.0,11,aluguel,14088.0,reforma_residencial,13.4,0.17,11,656,sim,negado
22,masculino,ensino_medio,48853.0,0,aluguel,6000.0,educacao,12.1,0.12,4,580,sim,negado
22,masculino,graduacao,30930.0,0,propria,5000.0,empreendimento,6.03,0.16,3,645,nao,negado
28,masculino,tecnologo,50186.0,7,aluguel,2000.0,empreendimento,13.43,0.04,8,637,nao,negado
29,feminino,ensino_medio,108945.0,4,financiada,4110.0,consolidacao_dividas,9.71,0.04,5,652,sim,negado
32,masculino,graduacao,42374.0,8,aluguel,1908.0,saude,12.76,0.05,7,665,nao,negado
29,masculino,tecnologo,73731.0,3,aluguel,8642.0,pessoal,8.29,0.12,7,669,nao,negado
30,masculino,ensino_medio,69542.0,9,financiada,22612.0,pessoal,9.79,0.33,8,617,sim,negado
30,masculino,graduacao,47592.0,6,aluguel,2314.0,consolidacao_dividas,8.91,0.05,8,540,sim,negado
29,masculino,graduacao,26682.0,5,financiada,1464.0,empreendimento,11.04,0.05,7,678,nao,negado
26,feminino,tecnologo,44028.0,1,financiada,6000.0,saude,9.73,0.14,4,626,sim,negado
23,masculino,graduacao,53717.0,0,aluguel,10000.0,pessoal,12.74,0.19,2,630,sim,negado
26,feminino,ensino_medio,145127.0,1,financiada,8000.0,educacao,10.55,0.06,3,674,sim,negado
25,masculino,graduacao,138900.0,0,financiada,5000.0,reforma_residencial,10.74,0.04,3,566,sim,negado
28,masculino,tecnologo,58638.0,5,aluguel,14249.0,consolidacao_dividas,11.64,0.24,6,570,sim,negado
24,masculino,ensino_medio,44169.0,1,financiada,4000.0,saude,6.07,0.09,3,628,sim,negado
30,feminino,mestrado,145275.0,6,aluguel,12000.0,empreendimento,11.0,0.08,6,558,sim,negado
24,masculino,mestrado,104383.0,1,financiada,10000.0,empreendimento,11.41,0.1,3,678,nao,negado
23,feminino,tecnologo,84246.0,0,financiada,4800.0,saude,10.75,0.06,2,652,sim,negado
26,masculino,ensino_medio,38315.0,5,aluguel,6400.0,educacao,7.71,0.17,4,644,nao,negado
33,feminino,tecnologo,77890.0,11,financiada,15000.0,reforma_residencial,10.27,0.19,8,640,sim,negado
30,feminino,doutorado,150555.0,4,financiada,8000.0,saude,8.07,0.05,9,716,nao,negado
27,feminino,graduacao,70734.0,5,aluguel,4654.0,educacao,12.55,0.07,9,641,sim,negado
28,masculino,tecnologo,150809.0,6,financiada,15000.0,pessoal,12.69,0.1,5,638,sim,negado
29,masculino,graduacao,147154.0,4,financiada,11200.0,saude,6.7,0.08,8,650,sim,negado
24,masculino,ensino_medio,121724.0,0,financiada,6000.0,pessoal,5.93,0.05,4,638,sim,negado
33,masculino,mestrado,105433.0,5,financiada,2429.0,educacao,7.83,0.02,5,631,nao,negado
22,masculino,graduacao,54892.0,0,financiada,5000.0,educacao,7.26,0.09,4,609,sim,negado
23,feminino,ensino_medio,104450.0,0,financiada,16000.0,educacao,11.95,0.15,3,624,sim,negado
29,masculino,mestrado,137542.0,7,financiada,25953.0,pessoal,8.61,0.19,6,658,nao,negado
31,masculino,graduacao,36711.0,7,aluguel,2943.0,reforma_residencial,10.53,0.08,7,657,sim,negado
25,masculino,ensino_medio,67297.0,4,financiada,9943.0,reforma_residencial,6.39,0.15,3,614,nao,negado
22,masculino,ensino_medio,42826.0,0,financiada,3600.0,empreendimento,11.8,0.08,3,659,nao,negado
23,feminino,ensino_medio,65968.0,0,financiada,3000.0,consolidacao_dividas,11.01,0.05,4,663,nao,negado
37,feminino,tecnologo,72907.0,14,aluguel,7000.0,saude,6.58,0.1,12,686,nao,negado
26,masculino,graduacao,69295.0,2,propria,8000.0,reforma_residencial,6.4,0.12,5,666,sim,negado
35,feminino,tecnologo,41829.0,10,aluguel,5881.0,empreendimento,12.91,0.14,12,631,sim,negado
28,masculino,tecnologo,74248.0,3,financiada,12000.0,pessoal,8.57,0.16,6,691,sim,negado
29,masculino,graduacao,24972.0,7,aluguel,5500.0,educacao,12.69,0.22,6,684,nao,negado
31,masculino,tecnologo,25743.0,8,propria,7203.0,empreendimento,11.46,0.28,6,566,sim,negado
61,masculino,ensino_medio,102875.0,41,aluguel,9000.0,reforma_residencial,10.0,0.09,22,605,nao,negado
25,feminino,mestrado,96927.0,1,financiada,18000.0,educacao,6.2,0.19,3,657,nao,negado
27,feminino,ensino_medio,97166.0,3,aluguel,4000.0,educacao,11.89,0.04,7,622,sim,negado
27,feminino,tecnologo,38214.0,6,aluguel,4000.0,saude,10.49,0.1,4,558,nao,negado
30,feminino,ensino_medio,78455.0,10,financiada,15000.0,educacao,11.83,0.19,10,652,sim,negado
30,feminino,ensino_medio,192742.0,6,aluguel,8204.0,educacao,12.28,0.04,7,565,sim,negado
39,masculino,tecnologo,72859.0,17,aluguel,3600.0,consolidacao_dividas,6.03,0.05,11,688,nao,negado
28,feminino,graduacao,77908.0,5,financiada,7145.0,saude,8.52,0.09,9,693,sim,negado
34,feminino,doutorado,70209.0,9,aluguel,6000.0,reforma_residencial,10.14,0.09,7,667,sim,negado
33,feminino,graduacao,130406.0,8,financiada,7000.0,reforma_residencial,9.34,0.05,11,575,sim,negado
36,masculino,graduacao,70585.0,11,financiada,15000.0,pessoal,10.57,0.21,11,661,sim,negado
24,feminino,tecnologo,73115.0,0,financiada,4000.0,reforma_residencial,14.02,0.05,2,541,sim,negado
24,feminino,ensino_medio,33552.0,0,financiada,7923.0,empreendimento,9.36,0.24,4,608,sim,negado
27,feminino,graduacao,123098.0,5,financiada,10000.0,pessoal,8.43,0.08,3,675,sim,negado
37,feminino,tecnologo,84661.0,14,financiada,8000.0,empreendimento,9.72,0.09,9,668,sim,negado
24,masculino,ensino_medio,57698.0,0,aluguel,10995.0,pessoal,10.64,0.19,4,560,sim,negado
47,masculino,tecnologo,1621992.0,27,financiada,6835.0,saude,7.66,0.0,17,555,sim,negado
34,feminino,ensino_medio,104165.0,13,financiada,8449.0,saude,8.6,0.08,11,590,sim,negado
40,masculino,graduacao,51337.0,20,aluguel,7000.0,consolidacao_dividas,13.56,0.14,14,724,nao,negado
32,masculino,tecnologo,85193.0,8,aluguel,13000.0,pessoal,7.63,0.15,9,658,sim,negado
23,masculino,graduacao,95036.0,0,aluguel,13952.0,empreendimento,13.04,0.15,3,702,nao,negado
25,feminino,ensino_medio,104839.0,2,financiada,16183.0,educacao,11.29,0.15,5,641,nao,negado
31,feminino,graduacao,163187.0,7,financiada,3574.0,empreendimento,13.13,0.02,9,553,sim,negado
24,feminino,tecnologo,106427.0,0,financiada,6727.0,pessoal,11.43,0.06,4,575,sim,negado
24,feminino,graduacao,59690.0,3,aluguel,10000.0,educacao,14.94,0.17,4,651,sim,negado
24,feminino,graduacao,99234.0,1,aluguel,14484.0,educacao,7.89,0.15,3,559,sim,negado
29,masculino,ensino_medio,51453.0,7,aluguel,11300.0,consolidacao_dividas,10.0,0.22,5,679,sim,negado
24,masculino,ensino_medio,133247.0,2,financiada,12000.0,saude,10.68,0.09,3,602,nao,negado
23,masculino,graduacao,60888.0,1,aluguel,7500.0,empreendimento,9.33,0.12,4,633,sim,negado
28,feminino,mestrado,217215.0,6,financiada,15081.0,reforma_residencial,12.23,0.07,10,653,sim,negado
24,masculino,ensino_medio,25489.0,3,aluguel,6033.0,educacao,15.84,0.24,5,523,sim,negado
25,feminino,graduacao,116031.0,1,financiada,20000.0,educacao,11.06,0.17,4,621,sim,negado
34,feminino,graduacao,91099.0,10,financiada,4000.0,saude,13.92,0.04,7,661,nao,negado
24,masculino,ensino_medio,50274.0,0,aluguel,6461.0,consolidacao_dividas,11.16,0.13,4,590,nao,negado
22,feminino,ensino_medio,61141.0,0,financiada,10000.0,empreendimento,9.88,0.16,4,572,sim,negado
30,masculino,graduacao,83584.0,4,financiada,20000.0,consolidacao_dividas,9.41,0.24,6,665,sim,negado
26,masculino,graduacao,44213.0,6,aluguel,9000.0,pessoal,8.27,0.2,5,591,sim,negado
30,masculino,mestrado,54359.0,4,financiada,6500.0,consolidacao_dividas,14.63,0.12,6,634,nao,negado
23,masculino,ensino_medio,55287.0,3,financiada,14560.0,educacao,11.43,0.26,4,568,sim,negado
28,feminino,tecnologo,79434.0,7,aluguel,10000.0,consolidacao_dividas,10.85,0.13,6,562,sim,negado
22,masculino,ensino_medio,31385.0,2,aluguel,7000.0,pessoal,6.98,0.22,3,676,sim,negado
24,feminino,graduacao,102809.0,2,financiada,7500.0,educacao,12.07,0.07,2,673,sim,negado
39,feminino,graduacao,37058.0,16,aluguel,1500.0,consolidacao_dividas,13.21,0.04,13,704,nao,negado
28,masculino,ensino_medio,54832.0,6,financiada,7316.0,consolidacao_dividas,7.44,0.13,9,662,sim,negado
24,masculino,ensino_medio,33962.0,2,aluguel,7500.0,educacao,6.71,0.22,6,603,sim,negado
25,masculino,ensino_medio,87246.0,4,financiada,14000.0,saude,12.39,0.16,3,611,nao,negado
25,masculino,ensino_medio,96889.0,5,financiada,3000.0,empreendimento,6.02,0.03,3,572,sim,negado
23,masculino,graduacao,147594.0,0,financiada,6000.0,educacao,7.05,0.04,2,605,sim,negado
24,feminino,graduacao,48820.0,0,aluguel,2000.0,pessoal,11.59,0.04,3,626,sim,negado
24,feminino,tecnologo,72191.0,2,aluguel,7434.0,educacao,7.0,0.1,2,573,sim,negado
32,feminino,graduacao,217072.0,6,financiada,12501.0,consolidacao_dividas,12.99,0.06,7,613,sim,negado
28,masculino,tecnologo,54796.0,4,financiada,3000.0,saude,6.08,0.05,8,664,sim,negado
29,masculino,mestrado,83045.0,8,aluguel,18000.0,pessoal,10.58,0.22,9,660,sim,negado
33,masculino,ensino_medio,37091.0,9,financiada,5000.0,saude,8.34,0.13,9,667,nao,negado
28,feminino,tecnologo,38494.0,5,aluguel,7500.0,saude,7.8,0.19,6,624,sim,negado
41,masculino,ensino_medio,144972.0,17,financiada,20000.0,educacao,10.26,0.14,11,579,sim,negado
32,masculino,graduacao,87726.0,10,financiada,24000.0,consolidacao_dividas,7.52,0.27,8,633,nao,negado
28,feminino,graduacao,122188.0,2,financiada,11077.0,saude,8.13,0.09,6,585,sim,negado
24,masculino,ensino_medio,49119.0,1,aluguel,5000.0,consolidacao_dividas,12.42,0.1,4,624,sim,negado
27,feminino,graduacao,67171.0,2,aluguel,4000.0,educacao,9.18,0.06,9,669,nao,negado
27,masculino,tecnologo,67015.0,5,aluguel,6000.0,consolidacao_dividas,10.69,0.09,5,689,nao,negado
35,masculino,mestrado,79062.0,10,aluguel,6000.0,saude,7.21,0.08,10,723,sim,negado
30,feminino,graduacao,66763.0,10,aluguel,10000.0,consolidacao_dividas,11.78,0.15,8,702,sim,negado
30,feminino,mestrado,39924.0,3,financiada,3043.0,saude,14.36,0.08,6,554,sim,negado
29,masculino,graduacao,38322.0,8,propria,6000.0,educacao,10.93,0.16,7,606,nao,negado
33,feminino,doutorado,52595.0,11,aluguel,10000.0,saude,13.35,0.19,10,650,sim,negado
26,feminino,graduacao,70599.0,2,aluguel,6927.0,empreendimento,8.53,0.1,6,492,sim,negado
29,feminino,tecnologo,129252.0,9,financiada,11760.0,educacao,11.18,0.09,10,648,nao,negado
30,masculino,ensino_medio,51275.0,3,aluguel,10000.0,saude,11.01,0.2,8,645,nao,negado
27,feminino,mestrado,76781.0,5,financiada,7000.0,educacao,14.68,0.09,3,680,nao,negado
27,masculino,ensino_medio,76405.0,4,financiada,25000.0,educacao,12.79,0.33,5,474,sim,negado
22,masculino,ensino_medio,73475.0,1,financiada,6000.0,educacao,11.35,0.08,4,545,sim,negado
25,feminino,tecnologo,60657.0,1,aluguel,12000.0,pessoal,16.33,0.2,4,647,sim,negado
25,masculino,tecnologo,36967.0,0,aluguel,9000.0,saude,7.78,0.24,4,654,nao,negado
27,masculino,mestrado,112525.0,2,financiada,3000.0,saude,7.74,0.03,6,654,nao,negado
23,masculino,mestrado,85560.0,2,financiada,21000.0,consolidacao_dividas,13.75,0.25,4,568,sim,negado
28,masculino,mestrado,61799.0,7,aluguel,5200.0,empreendimento,12.53,0.08,8,711,sim,negado
27,feminino,mestrado,108995.0,4,financiada,20000.0,reforma_residencial,16.17,0.18,10,688,sim,negado
32,masculino,graduacao,81420.0,7,financiada,3000.0,consolidacao_dividas,7.27,0.04,10,506,sim,negado
44,masculino,ensino_medio,39562.0,21,aluguel,4500.0,saude,7.47,0.11,12,551,sim,negado
24,feminino,tecnologo,31006.0,0,aluguel,2500.0,empreendimento,9.95,0.08,4,658,sim,negado
30,masculino,mestrado,88565.0,9,financiada,15000.0,educacao,11.38,0.17,9,616,sim,negado
23,masculino,ensino_medio,46260.0,1,aluguel,5000.0,educacao,7.02,0.11,3,527,sim,negado
39,feminino,ensino_medio,60921.0,18,aluguel,8000.0,reforma_residencial,9.19,0.13,14,710,nao,negado
25,masculino,tecnologo,97040.0,3,financiada,25000.0,educacao,13.08,0.26,2,516,sim,negado
22,masculino,tecnologo,43039.0,0,aluguel,3000.0,empreendimento,10.31,0.07,2,598,sim,negado
23,masculino,ensino_medio,120976.0,1,financiada,15000.0,educacao,11.95,0.12,2,528,sim,negado
37,masculino,tecnologo,26255.0,15,aluguel,3000.0,reforma_residencial,10.88,0.11,12,703,nao,negado
24,masculino,ensino_medio,124297.0,3,financiada,5000.0,empreendimento,14.7,0.04,4,575,sim,negado
23,feminino,graduacao,94905.0,3,financiada,4852.0,educacao,10.21,0.05,2,693,nao,negado
24,feminino,ensino_medio,133302.0,0,financiada,15000.0,educacao,11.1,0.11,4,535,sim,negado
40,feminino,ensino_medio,85135.0,15,financiada,16000.0,reforma_residencial,12.08,0.19,12,706,sim,negado
32,masculino,ensino_medio,41584.0,10,aluguel,4000.0,empreendimento,9.22,0.1,8,543,sim,negado
24,masculino,ensino_medio,41234.0,1,aluguel,1000.0,saude,8.43,0.02,4,627,sim,negado
29,feminino,graduacao,48965.0,8,financiada,18000.0,saude,10.42,0.37,6,676,nao,negado
33,masculino,graduacao,116305.0,10,financiada,14078.0,pessoal,7.57,0.12,9,644,sim,negado
26,masculino,tecnologo,67064.0,4,financiada,5000.0,empreendimento,7.67,0.07,4,672,sim,negado
22,masculino,ensino_medio,43363.0,0,aluguel,4992.0,saude,11.0,0.12,3,527,sim,negado
24,masculino,graduacao,51998.0,3,aluguel,12581.0,pessoal,10.71,0.24,4,588,sim,negado
31,masculino,graduacao,109332.0,6,aluguel,18000.0,saude,10.76,0.16,10,645,sim,negado
34,masculino,graduacao,95730.0,9,financiada,15000.0,empreendimento,14.42,0.16,11,680,nao,negado
24,masculino,graduacao,163128.0,0,financiada,15000.0,educacao,15.33,0.09,5,691,nao,negado
29,feminino,tecnologo,82706.0,7,financiada,2500.0,reforma_residencial,12.65,0.03,9,670,nao,negado
31,feminino,tecnologo,46753.0,10,aluguel,6383.0,empreendimento,5.63,0.14,7,500,sim,negado
33,masculino,graduacao,66766.0,10,financiada,7000.0,reforma_residencial,6.92,0.1,9,632,nao,negado
23,masculino,graduacao,72744.0,0,aluguel,8000.0,empreendimento,12.53,0.11,3,575,sim,negado
31,feminino,tecnologo,366786.0,2,financiada,35000.0,consolidacao_dividas,16.8,0.1,10,638,nao,negado
25,masculino,ensino_medio,67076.0,2,aluguel,4000.0,educacao,8.57,0.06,3,601,sim,negado
31,feminino,mestrado,97129.0,3,aluguel,2000.0,pessoal,10.02,0.02,7,689,sim,negado
25,masculino,tecnologo,62274.0,1,financiada,7096.0,saude,10.41,0.11,7,578,sim,negado
26,masculino,ensino_medio,84980.0,3,financiada,8000.0,pessoal,14.33,0.09,5,581,sim,negado
23,masculino,graduacao,239202.0,0,propria,24184.0,empreendimento,13.68,0.1,3,658,nao,negado
21,masculino,tecnologo,36810.0,0,aluguel,3200.0,saude,11.13,0.09,3,619,sim,negado
23,masculino,graduacao,121220.0,1,financiada,14000.0,saude,6.17,0.12,4,576,nao,negado
24,feminino,graduacao,84979.0,3,aluguel,10000.0,saude,9.64,0.12,4,662,sim,negado
32,masculino,ensino_medio,173012.0,10,financiada,10000.0,reforma_residencial,7.76,0.06,7,670,nao,negado
24,masculino,ensino_medio,108760.0,0,financiada,5000.0,empreendimento,9.28,0.05,4,634,sim,negado
30,masculino,graduacao,95344.0,8,aluguel,10000.0,saude,10.63,0.1,7,659,sim,negado
29,feminino,tecnologo,151012.0,1,aluguel,10000.0,empreendimento,10.69,0.07,6,677,nao,negado
26,masculino,graduacao,101887.0,4,aluguel,15000.0,consolidacao_dividas,10.4,0.15,4,687,nao,negado
24,masculino,graduacao,67108.0,0,financiada,15000.0,pessoal,11.9,0.22,3,557,sim,negado
24,feminino,graduacao,78586.0,0,aluguel,10000.0,reforma_residencial,10.8,0.13,5,662,sim,negado
24,masculino,ensino_medio,81892.0,2,aluguel,10000.0,consolidacao_dividas,16.02,0.12,2,627,sim,negado
28,masculino,graduacao,507052.0,2,financiada,8774.0,educacao,10.85,0.02,4,599,nao,negado
27,masculino,mestrado,81495.0,3,financiada,10000.0,saude,10.76,0.12,5,679,sim,negado
25,feminino,graduacao,87311.0,4,aluguel,8000.0,reforma_residencial,9.94,0.09,4,685,sim,negado
36,masculino,graduacao,89912.0,9,aluguel,7160.0,saude,8.61,0.08,12,684,sim,negado
30,masculino,ensino_medio,67203.0,8,aluguel,10000.0,saude,10.85,0.15,8,625,sim,negado
26,masculino,ensino_medio,78859.0,1,financiada,15000.0,empreendimento,11.39,0.19,4,658,nao,negado
24,feminino,graduacao,62097.0,3,aluguel,9973.0,saude,12.07,0.16,3,644,nao,negado
25,feminino,graduacao,132965.0,2,financiada,6571.0,empreendimento,10.3,0.05,3,639,sim,negado
26,masculino,ensino_medio,156728.0,4,financiada,10000.0,pessoal,6.28,0.06,2,672,sim,negado
30,masculino,graduacao,122179.0,5,financiada,12000.0,saude,10.23,0.1,8,655,nao,negado
24,feminino,mestrado,63345.0,0,aluguel,12000.0,educacao,12.99,0.19,4,681,nao,negado
25,feminino,graduacao,136015.0,2,aluguel,6000.0,consolidacao_dividas,11.58,0.04,4,562,sim,negado
22,masculino,graduacao,60449.0,0,financiada,5170.0,educacao,7.98,0.09,2,577,sim,negado
30,masculino,tecnologo,52918.0,7,aluguel,5000.0,saude,11.24,0.09,9,610,nao,negado
28,masculino,graduacao,74087.0,3,aluguel,12000.0,pessoal,12.2,0.16,6,641,sim,negado
31,feminino,tecnologo,96662.0,11,financiada,6000.0,pessoal,7.3,0.06,10,669,nao,negado
23,masculino,ensino_medio,35020.0,1,aluguel,5500.0,saude,12.53,0.16,2,543,sim,negado
33,feminino,tecnologo,82924.0,14,financiada,3600.0,reforma_residencial,11.69,0.04,8,670,sim,negado
24,feminino,graduacao,85367.0,0,propria,24087.0,pessoal,10.04,0.28,4,704,nao,negado
26,masculino,tecnologo,79360.0,0,propria,7000.0,empreendimento,11.71,0.09,3,585,nao,negado
26,feminino,graduacao,60965.0,3,financiada,18591.0,educacao,8.41,0.3,5,680,nao,negado
36,feminino,tecnologo,97000.0,14,financiada,6000.0,empreendimento,11.04,0.06,11,609,nao,negado
